# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.57,4.59,-179.63063808703257,0,2.5,3.39716030224816,0.0,0.0,0.0
 0.054288745418502315,6.566315991703202,4.589976250411222,-179.63063808703257,0.13572186354625576,2.4999999999999996,3.39716030224816,0.0,31.752599533152107,0.0
 0.07701053768749064,6.562587473753283,4.589905255651183,-178.90916211643992,0.19252634421872655,2.4999999999999996,3.249403940489645,0.0,39.69927568066473,0.0
 0.09460564521640913,6.55881480778389,4.58978739672933,-178.21064909201843,0.23651411304102277,2.499999999999999,3.1087664944983953,0.0,45.18977498916517,0.0
 0.10957289539351409,6.554998355428671,4.5896230546551084,-177.53428242430851,0.2739322384837852,2.500000000000001,2.974936710296797,0.0,49.23471539385109,0.0
 0.1228767965641782,6.551138478321275,4.589412610437964,-176.87926863654295,0.30719199141044545,2.4999999999999996,2.8476067980762436,0.0,52.28755336945481,0.0
 0.135010286067563,6.547235538095347,4.589156445087342,-176.24483815657698,0.33752571516890745,2.5000000000000018,2.7264744774974545,0.0,54.60683689000485,0.0
 0.1462651465400343,6.543289896384539,4.5888549396126885,-175.630245826537,0.3656628663500857,2.4999999999999973,2.611244585094947,0.0,56.35954326785691,0.0
 0.1568307866955168,6.539301914822494,4.588508475023449,-175.0347711730415,0.39207696673879194,2.4999999999999973,2.5016303143916745,0.0,57.66216541535759,0.0
 0.1668382620321905,6.535271955042864,4.588117432329069,-174.4577184747881,0.41709565508047614,2.5,2.397354137716624,0.0,58.60033155827638,0.0
 0.17638260758203875,6.531200378679295,4.587682192538994,-173.89841666106022,0.4409565189550968,2.5000000000000013,2.2981484660371203,0.0,59.23937280864877,0.0
 0.18553526341839843,6.5270875473654355,4.58720313666267,-173.35621906978085,0.463838158545996,2.5000000000000013,2.2037560867112993,0.0,59.63052938006061,0.0
 0.1943514853243862,6.522933822734934,4.586680645709542,-172.8305030903947,0.48587871331096544,2.4999999999999982,2.1139304174368254,0.0,59.81484282608402,0.0
 0.202875011466852,6.518739566421435,4.586115100689057,-172.3206697138591,0.5071875286671299,2.4999999999999982,2.0284356122819633,0.0,59.825726811267366,0.0
 0.2111411326177105,6.51450514005859,4.58550688261066,-171.826143008099,0.5278528315442762,2.5000000000000036,1.9470465431401192,0.0,59.690737574890456,0.0
 0.21917878622616616,6.5102309052800456,4.584856372483795,-171.34636953583882,0.5479469655654153,2.5,1.869548684646095,0.0,59.432836107336456,0.0
 0.22701202855091257,6.5059172237194485,4.58416395131791,-170.8808177285631,0.5675300713772814,2.5000000000000036,1.7957379220967795,0.0,59.07131432994533,0.0
 0.23466109655317074,6.501564457010448,4.5834300001224495,-170.4289772282706,0.5866527413829268,2.499999999999993,1.7254202974196406,0.0,58.62249141949225,0.0
 0.24214319105379017,6.497172966786692,4.58265489990686,-169.9903582076082,0.6053579776344754,2.5000000000000075,1.658411711390956,0.0,58.10024839905896,0.0
 0.24947306558793653,6.492743114681828,4.581839031680586,-169.56449067644033,0.6236826639698413,2.5,1.5945375906794033,0.0,57.51644585124681,0.0
 0.2566634767473712,6.488275262329503,4.580982776453073,-169.15092378234053,0.641658691868428,2.500000000000004,1.533632532474765,0.0,56.881255422191806,0.0
 0.26372553381262465,6.483769771363366,4.580086515233768,-168.74922511060575,0.6593138345315617,2.500000000000008,1.4755399333369468,0.0,56.20342635748015,0.0
 0.27066897386489636,6.479227003417064,4.579150629032116,-168.35897998896033,0.6766724346622409,2.499999999999996,1.4201116094094057,0.0,55.49050232164276,0.0
 0.2775023808848618,6.474647320124245,4.578175498857562,-167.9797908008542,0.6937559522121545,2.499999999999996,1.3672074143965276,0.0,54.748999569867536,0.0
 0.2842333621507551,6.470031083118558,4.577161505719553,-167.611276310423,0.7105834053768877,2.4999999999999836,1.3166948579067983,0.0,53.98455458515992,0.0
 0.29086869166572465,6.46537865403365,4.576109030627533,-167.25307100203162,0.7271717291643115,2.499999999999996,1.2684487300227434,0.0,53.202047449679974,0.0
 0.2974144278300358,6.4606903945031675,4.575018454590949,-166.90482443602485,0.7435360695750894,2.500000000000013,1.2223507322279152,0.0,52.40570555833535,0.0
 0.30387601078010823,6.455966666160761,4.573890158619246,-166.56620062250258,0.7596900269502705,2.5000000000000044,1.1782891192190004,0.0,51.5991913772232,0.0
 0.31025834351819276,6.451207830640077,4.572724523721871,-166.23687741411703,0.7756458587954818,2.4999999999999827,1.1361583515429683,0.0,50.78567708917304,0.0
 0.31656586000400877,6.446414249574762,4.571521930908267,-165.91654591863374,0.7914146500100218,2.4999999999999956,1.0958587597433502,0.0,49.96790832989862,0.0
 0.32280258267231826,6.441586284598466,4.570282761187881,-165.6049099320647,0.8070064566807955,2.5000000000000044,1.0572962245512876,0.0,49.14825896700324,0.0
 0.3289721713089592,6.436724297344836,4.56900739557016,-165.30168539203115,0.8224304282723979,2.499999999999991,1.0203818672987632,0.0,48.328778169276205,0.0
 0.3350779648143329,6.431828649447518,4.567696215064547,-165.00659985216254,0.837694912035832,2.5,0.9850317564842889,0.0,47.51123116193867,0.0
 0.3411230170740396,6.426899702540164,4.566349600680491,-164.71939197686564,0.8528075426850987,2.4999999999999956,0.9511666279629364,0.0,46.69713451414105,0.0
 0.3471101279170081,6.421937818256418,4.564967933427434,-164.43981105648044,0.8677753197925201,2.5,0.9187116181338993,0.0,45.88778679691461,0.0
